date,Time,Time2,Tag,Building,Treatment,EarTag,Sex,Age,InitialLoc,Sunset,timeaftersun,day,time period,Block,lastLoc,initloc
7/7/02,22:58:43,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,01:36:43,1,2,2,NA,NA
7/7/02,22:58:53,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,01:36:53,1,2,2,NA,NA
7/7/02,22:58:58,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:36:58,1,2,2,NA,NA
7/7/02,22:59:03,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,01:37:03,1,2,2,NA,NA
7/7/02,22:59:13,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,01:37:13,1,2,2,NA,NA
7/7/02,22:59:14,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,01:37:14,1,2,2,NA,NA
7/7/02,23:13:39,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:51:39,1,2,2,NA,NA
7/7/02,23:14:56,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:52:56,1,2,2,NA,NA
7/7/02,23:16:05,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:54:05,1,2,2,NA,NA
7/7/02,23:16:17,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:54:17,1,2,2,NA,NA
7/7/02,23:18:31,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:56:31,1,2,2,NA,NA
7/7/02,23:19:28,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:57:28,1,2,2,NA,NA
7/7/02,23:19:38,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:57:38,1,2,2,NA,NA
7/7/02,23:20:51,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,01:58:51,1,2,2,NA,NA
7/7/02,23:25:16,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,02:03:16,1,2.5,2,NA,NA
7/7/02,23:50:55,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:28:55,1,2.5,2,NA,NA
7/7/02,23:51:45,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:29:45,1,2.5,2,NA,NA
7/7/02,23:51:55,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:29:55,1,2.5,2,NA,NA
7/7/02,23:52:31,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:30:31,1,3,2,NA,NA
7/7/02,23:53:28,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:31:28,1,3,2,NA,NA
7/7/02,23:53:39,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:31:39,1,3,2,NA,NA
7/7/02,23:54:09,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:32:09,1,3,2,NA,NA
7/7/02,23:54:23,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:32:23,1,3,2,NA,NA
7/7/02,23:55:54,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:33:54,1,3,2,NA,NA
7/7/02,23:56:18,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:34:18,1,3,2,NA,NA
7/7/02,23:56:31,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:34:31,1,3,2,NA,NA
7/7/02,23:58:30,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:36:30,1,3,2,NA,NA
7/7/02,23:58:43,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:36:43,1,3,2,NA,NA
7/7/02,23:59:07,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:37:07,1,3,2,NA,NA
7/7/02,23:59:20,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:37:20,1,3,2,NA,NA
7/7/02,23:59:51,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:37:51,1,3,2,NA,NA
7/8/02,00:00:01,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:38:01,1,3,2,NA,NA
7/8/02,00:00:33,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:38:33,1,3,2,NA,NA
7/8/02,00:00:49,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:38:49,1,3,2,NA,NA
7/8/02,00:02:01,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,02:40:01,1,3,2,NA,NA
7/8/02,00:02:14,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,02:40:14,1,3,2,NA,NA
7/8/02,00:02:25,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:40:25,1,3,2,NA,NA
7/8/02,00:02:32,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,02:40:32,1,3,2,NA,NA
7/8/02,00:02:43,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:40:43,1,3,2,NA,NA
7/8/02,00:03:59,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:41:59,1,3,2,NA,NA
7/8/02,00:04:37,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:42:37,1,3,2,NA,NA
7/8/02,00:04:54,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:42:54,1,3,2,NA,NA
7/8/02,00:06:06,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:44:06,1,3,2,NA,NA
7/8/02,00:06:17,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:44:17,1,3,2,NA,NA
7/8/02,00:07:37,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:45:37,1,3,2,NA,NA
7/8/02,00:07:42,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,02:45:42,1,3,2,NA,NA
7/8/02,00:07:46,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:45:46,1,3,2,NA,NA
7/8/02,00:08:01,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:46:01,1,3,2,NA,NA
7/8/02,00:09:03,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:47:03,1,3,2,NA,NA
7/8/02,00:09:21,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:47:21,1,3,2,NA,NA
7/8/02,00:11:26,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:49:26,1,3,2,NA,NA
7/8/02,00:11:41,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:49:41,1,3,2,NA,NA
7/8/02,00:13:45,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:51:45,1,3,2,NA,NA
7/8/02,00:14:06,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,02:52:06,1,3,2,NA,NA
7/8/02,00:15:19,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,02:53:19,1,3,2,NA,NA
7/8/02,00:21:48,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,02:59:48,1,3,2,NA,NA
7/8/02,00:22:17,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:00:17,1,3.5,2,NA,NA
7/8/02,00:22:27,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:00:27,1,3.5,2,NA,NA
7/8/02,00:22:48,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:00:48,1,3.5,2,NA,NA
7/8/02,00:23:03,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:01:03,1,3.5,2,NA,NA
7/8/02,00:23:13,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:01:13,1,3.5,2,NA,NA
7/8/02,00:23:23,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:01:23,1,3.5,2,NA,NA
7/8/02,00:23:33,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:01:33,1,3.5,2,NA,NA
7/8/02,00:23:47,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:01:47,1,3.5,2,NA,NA
7/8/02,00:23:57,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:01:57,1,3.5,2,NA,NA
7/8/02,00:24:23,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,03:02:23,1,3.5,2,NA,NA
7/8/02,00:25:30,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:03:30,1,3.5,2,NA,NA
7/8/02,00:25:35,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,03:03:35,1,3.5,2,NA,NA
7/8/02,00:25:38,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:03:38,1,3.5,2,NA,NA
7/8/02,00:26:28,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,03:04:28,1,3.5,2,NA,NA
7/8/02,00:26:31,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:04:31,1,3.5,2,NA,NA
7/8/02,00:26:42,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:04:42,1,3.5,2,NA,NA
7/8/02,00:26:59,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,03:04:59,1,3.5,2,NA,NA
7/8/02,00:27:03,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:05:03,1,3.5,2,NA,NA
7/8/02,00:27:06,NA,3D9.1BF170B9EA,B,food,B114,F,A,J6,21:22:00,03:05:06,1,3.5,2,NA,NA
7/8/02,00:27:08,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:05:08,1,3.5,2,NA,NA
7/8/02,00:27:41,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:05:41,1,3.5,2,NA,NA
7/8/02,00:27:45,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:05:45,1,3.5,2,NA,NA
7/8/02,00:28:02,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:06:02,1,3.5,2,NA,NA
7/8/02,00:28:38,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:06:38,1,3.5,2,NA,NA
7/8/02,00:28:54,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:06:54,1,3.5,2,NA,NA
7/8/02,00:28:59,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:06:59,1,3.5,2,NA,NA
7/8/02,00:29:00,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:07:00,1,3.5,2,NA,NA
7/8/02,00:29:00,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:07:00,1,3.5,2,NA,NA
7/8/02,00:29:01,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:07:01,1,3.5,2,NA,NA
7/8/02,00:29:01,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:07:01,1,3.5,2,NA,NA
7/8/02,00:29:01,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:07:01,1,3.5,2,NA,NA
7/8/02,00:29:01,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:07:01,1,3.5,2,NA,NA
7/8/02,00:29:01,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:07:01,1,3.5,2,NA,NA
7/8/02,00:29:02,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:07:02,1,3.5,2,NA,NA
7/8/02,00:29:07,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:07:07,1,3.5,2,NA,NA
7/8/02,00:29:31,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:07:31,1,3.5,2,NA,NA
7/8/02,00:30:03,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:08:03,1,3.5,2,NA,NA
7/8/02,00:30:41,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:08:41,1,3.5,2,NA,NA
7/8/02,00:31:14,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:09:14,1,3.5,2,NA,NA
7/8/02,00:31:27,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:09:27,1,3.5,2,NA,NA
7/8/02,00:32:00,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:10:00,1,3.5,2,NA,NA
7/8/02,00:32:22,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:10:22,1,3.5,2,NA,NA
7/8/02,00:32:26,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:10:26,1,3.5,2,NA,NA
7/8/02,00:32:42,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:10:42,1,3.5,2,NA,NA
7/8/02,00:33:10,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:11:10,1,3.5,2,NA,NA
7/8/02,00:33:26,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:11:26,1,3.5,2,NA,NA
7/8/02,00:33:42,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:11:42,1,3.5,2,NA,NA
7/8/02,00:33:52,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:11:52,1,3.5,2,NA,NA
7/8/02,00:34:16,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:12:16,1,3.5,2,NA,NA
7/8/02,00:34:31,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:12:31,1,3.5,2,NA,NA
7/8/02,00:35:18,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:13:18,1,3.5,2,NA,NA
7/8/02,00:35:30,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:13:30,1,3.5,2,NA,NA
7/8/02,00:35:42,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:13:42,1,3.5,2,NA,NA
7/8/02,00:35:52,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:13:52,1,3.5,2,NA,NA
7/8/02,00:36:21,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:14:21,1,3.5,2,NA,NA
7/8/02,00:36:35,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:14:35,1,3.5,2,NA,NA
7/8/02,00:36:55,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:14:55,1,3.5,2,NA,NA
7/8/02,00:37:45,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:15:45,1,3.5,2,NA,NA
7/8/02,00:37:56,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:15:56,1,3.5,2,NA,NA
7/8/02,00:38:16,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:16:16,1,3.5,2,NA,NA
7/8/02,00:40:06,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:18:06,1,3.5,2,NA,NA
7/8/02,00:40:16,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:18:16,1,3.5,2,NA,NA
7/8/02,00:40:37,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:18:37,1,3.5,2,NA,NA
7/8/02,00:41:03,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:19:03,1,3.5,2,NA,NA
7/8/02,00:41:04,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:19:04,1,3.5,2,NA,NA
7/8/02,00:41:05,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:19:05,1,3.5,2,NA,NA
7/8/02,00:41:12,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:19:12,1,3.5,2,NA,NA
7/8/02,00:41:24,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:19:24,1,3.5,2,NA,NA
7/8/02,00:42:47,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:20:47,1,3.5,2,NA,NA
7/8/02,00:43:08,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:21:08,1,3.5,2,NA,NA
7/8/02,00:43:22,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:21:22,1,3.5,2,NA,NA
7/8/02,00:45:13,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:23:13,1,3.5,2,NA,NA
7/8/02,00:45:23,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:23:23,1,3.5,2,NA,NA
7/8/02,00:52:59,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:30:59,1,4,2,NA,NA
7/8/02,00:53:24,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:31:24,1,4,2,NA,NA
7/8/02,00:54:11,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:32:11,1,4,2,NA,NA
7/8/02,00:54:33,NA,3D9.1BF16FFBFC,C,control,B171,F,A,F6,21:22:00,03:32:33,1,4,2,NA,NA
7/8/02,00:54:38,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:32:38,1,4,2,NA,NA
7/8/02,00:55:57,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:33:57,1,4,2,NA,NA
7/8/02,00:56:07,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:34:07,1,4,2,NA,NA
7/8/02,00:56:55,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:34:55,1,4,2,NA,NA
7/8/02,00:57:17,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:35:17,1,4,2,NA,NA
7/8/02,00:57:32,NA,3D9.1BF16FFBFC,C,control,B171,F,A,F6,21:22:00,03:35:32,1,4,2,NA,NA
7/8/02,00:57:36,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,03:35:36,1,4,2,NA,NA
7/8/02,00:58:02,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:36:02,1,4,2,NA,NA
7/8/02,00:58:12,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:36:12,1,4,2,NA,NA
7/8/02,00:59:29,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:37:29,1,4,2,NA,NA
7/8/02,00:59:39,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:37:39,1,4,2,NA,NA
7/8/02,01:01:34,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:39:34,1,4,2,NA,NA
7/8/02,01:01:45,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:39:45,1,4,2,NA,NA
7/8/02,01:01:51,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,03:39:51,1,4,2,NA,NA
7/8/02,01:02:02,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,03:40:02,1,4,2,NA,NA
7/8/02,01:02:15,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,03:40:15,1,4,2,NA,NA
7/8/02,01:03:26,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,03:41:26,1,4,2,NA,NA
7/8/02,01:03:34,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:41:34,1,4,2,NA,NA
7/8/02,01:03:44,NA,3D9.1BF1625122,B,food,B177,F,S,C6,21:22:00,03:41:44,1,4,2,NA,NA
7/8/02,01:03:52,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,03:41:52,1,4,2,NA,NA
7/8/02,01:08:57,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:46:57,1,4,2,NA,NA
7/8/02,01:09:19,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:47:19,1,4,2,NA,NA
7/8/02,01:11:00,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:49:00,1,4,2,NA,NA
7/8/02,01:11:10,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:49:10,1,4,2,NA,NA
7/8/02,01:14:13,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:52:13,1,4,2,NA,NA
7/8/02,01:15:46,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,03:53:46,1,4,2,NA,NA
7/8/02,01:31:39,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:09:39,1,4.5,2,NA,NA
7/8/02,01:32:00,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:10:00,1,4.5,2,NA,NA
7/8/02,01:32:34,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:10:34,1,4.5,2,NA,NA
7/8/02,01:33:58,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:11:58,1,4.5,2,NA,NA
7/8/02,01:36:09,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:14:09,1,4.5,2,NA,NA
7/8/02,01:36:21,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:14:21,1,4.5,2,NA,NA
7/8/02,01:36:49,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:14:49,1,4.5,2,NA,NA
7/8/02,01:38:35,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:16:35,1,4.5,2,NA,NA
7/8/02,01:38:48,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:16:48,1,4.5,2,NA,NA
7/8/02,01:38:58,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:16:58,1,4.5,2,NA,NA
7/8/02,01:39:14,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:17:14,1,4.5,2,NA,NA
7/8/02,01:41:54,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:19:54,1,4.5,2,NA,NA
7/8/02,01:42:06,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:20:06,1,4.5,2,NA,NA
7/8/02,01:42:43,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:20:43,1,4.5,2,NA,NA
7/8/02,01:42:57,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:20:57,1,4.5,2,NA,NA
7/8/02,01:44:38,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:22:38,1,4.5,2,NA,NA
7/8/02,01:45:50,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:23:50,1,4.5,2,NA,NA
7/8/02,01:46:06,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:24:06,1,4.5,2,NA,NA
7/8/02,01:47:30,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:25:30,1,4.5,2,NA,NA
7/8/02,01:47:59,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:25:59,1,4.5,2,NA,NA
7/8/02,01:48:37,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,04:26:37,1,4.5,2,NA,NA
7/8/02,01:48:55,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:26:55,1,4.5,2,NA,NA
7/8/02,01:49:06,NA,3D9.1BF172B13D,B,food,B182,M,A,J5,21:22:00,04:27:06,1,4.5,2,NA,NA
7/8/02,01:50:07,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:28:07,1,4.5,2,NA,NA
7/8/02,01:50:39,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:28:39,1,4.5,2,NA,NA
7/8/02,01:52:15,NA,3D9.1BF16FFBFC,C,control,B171,F,A,F6,21:22:00,04:30:15,1,5,2,NA,NA
7/8/02,01:52:16,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:30:16,1,5,2,NA,NA
7/8/02,01:52:26,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:30:26,1,5,2,NA,NA
7/8/02,01:52:49,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:30:49,1,5,2,NA,NA
7/8/02,01:52:59,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:30:59,1,5,2,NA,NA
7/8/02,01:53:09,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:31:09,1,5,2,NA,NA
7/8/02,01:53:47,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,04:31:47,1,5,2,NA,NA
7/8/02,01:54:07,NA,3D9.1BF16FFBFC,C,control,B171,F,A,F6,21:22:00,04:32:07,1,5,2,NA,NA
7/8/02,01:54:18,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,04:32:18,1,5,2,NA,NA
7/8/02,01:55:42,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:33:42,1,5,2,NA,NA
7/8/02,01:57:18,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,04:35:18,1,5,2,NA,NA
7/8/02,01:57:33,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,04:35:33,1,5,2,NA,NA
7/8/02,01:58:08,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:36:08,1,5,2,NA,NA
7/8/02,01:58:31,NA,3D9.1BF1717674,B,food,B181,F,A,G7,21:22:00,04:36:31,1,5,2,NA,NA
7/8/02,01:58:37,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:36:37,1,5,2,NA,NA
7/8/02,01:59:21,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:37:21,1,5,2,NA,NA
7/8/02,01:59:31,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:37:31,1,5,2,NA,NA
7/8/02,02:00:01,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:38:01,1,5,2,NA,NA
7/8/02,02:00:11,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:38:11,1,5,2,NA,NA
7/8/02,02:01:29,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:39:29,1,5,2,NA,NA
7/8/02,02:01:32,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,04:39:32,1,5,2,NA,NA
7/8/02,02:01:33,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:39:33,1,5,2,NA,NA
7/8/02,02:01:37,NA,3D9.1BF16FFBFC,B,food,B171,F,A,F6,21:22:00,04:39:37,1,5,2,NA,NA
7/8/02,02:01:50,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:39:50,1,5,2,NA,NA
7/8/02,02:02:04,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:40:04,1,5,2,NA,NA
7/8/02,02:02:15,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:40:15,1,5,2,NA,NA
7/8/02,02:02:32,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:40:32,1,5,2,NA,NA
7/8/02,02:03:19,NA,3D9.1BF172D302,B,food,B155,M,A,J4,21:22:00,04:41:19,1,5,2,NA,NA
